Tweet Created At,Tweet ID,Tweet ID String,Tweet Text,Tweet Coordinates,Tweet Quote Count,Tweet Reply Count,Tweet Retweet Count,Tweet Favorite Count,Tweet Language,User ID,User ID String,User Name,User Screen Name,User Location,User Description,User Followers Count,User Friends Count,User Listed Count,User Favorites Count,User Statuses Count,User Account Created At,User Verified
Wed Sep 20 12:14:02 +0000 2017,910477148317638656,910477148317638656,"RT @MiCanal5: Listado de Albergues en CDMX para damnificados y números de emergencia #FuerzaMéxico 🇲🇽
 https://t.co/fPBf1UUcOx",,0,0,0,0,es,947002836,947002836,Magaly Martínez,magalymtzv,,,35,84,1,1094,1174,Wed Nov 14 03:53:06 +0000 2012,False
Thu Sep 28 00:04:47 +0000 2017,913192729471078400,913192729471078400,RT @Fichajesfutmex: #FuerzaMéxico 👏👏👏,,0,0,0,0,und,772581075587469312,772581075587469312,Heriberto Mendez,Heriber96328805,"Zapopan, Jalisco",,18,643,0,5469,199,Sun Sep 04 23:44:17 +0000 2016,False
Tue Sep 26 01:43:38 +0000 2017,912492830135787521,912492830135787521,RT @BrunoCortesFP: #Sismo19S Edificio Colapsado en la calle Alvaro Obregón 286 en la Colonia Roma https://t.co/MvMW9kzMT8,,0,0,0,0,es,901328325213274113,901328325213274113,Alene Kern,alenekern1003,,"John Wilson aka John David Wesley (Singer, Songwriter, Performer, Vocal Coach). Son, Brother, Uncle, Bestfriend, Mento, Visionary, Innvator, Lovable, Singe..",7,28,0,457,811,Sat Aug 26 06:19:53 +0000 2017,False
Tue Sep 26 22:37:16 +0000 2017,912808317327638528,912808317327638528,"RT @lajornadaonline: No queremos que cada afectado por el #Sismo19S tenga que hacerse cargo de sus problemas, #opinión de José Blanco… ",,0,0,0,0,es,284845134,284845134,Bety,BetItzel,,,17,20,1,99,4341,Wed Apr 20 02:21:50 +0000 2011,False
Sun Sep 24 18:13:09 +0000 2017,912017074431676416,912017074431676416,"RT @_AnimalHeroes_: #Héroes rescatan a ""Lucas"" un periquito entre los escombros ¡todas las vidas importan! #Sismo #FuerzaMéxico https://t.c…",,0,0,0,0,es,1509465397,1509465397,lap lap,laplapv3,Hell,I hate myself and I want to die,510,1294,386,1034,84565,Wed Jun 12 05:45:53 +0000 2013,False
Sun Sep 24 05:54:10 +0000 2017,911831103207608320,911831103207608320,"RT @tuiterosunidos_: 🚨URGENTE🚨
00:00 - 24/09

#AyudaCDMX en Álvaro Obregón 

¿Qué herramientas se necesitan con urgencia para rescate?
http…",,0,0,0,0,es,775490698602774530,775490698602774530,Liz,LizArmy2011,,BTS Música,14,31,1,5678,1569,Tue Sep 13 00:26:05 +0000 2016,False
Fri Sep 22 01:46:00 +0000 2017,911043874268893184,911043874268893184,"RT @AminSarur: No se olviden de Evil, es compañero de la famosa Frida, también ayudó en los 50 rescates #MexicoUnido… ",,0,0,0,0,es,3058765093,3058765093,Ricardo,RichardKnife,CDMX,,1294,118,10,6082,44,Mon Mar 02 22:30:43 +0000 2015,False
Mon Sep 25 16:31:25 +0000 2017,912353860282437633,912353860282437633,RT @sopitas: Sobrevivientes del sismo comparten su testimonio #TuAyudaDaEsperanza #FuerzaMéxico  https://t.co/fGkYkQt0Hs,,0,0,0,0,es,875080726382882817,875080726382882817,nalvare9,nalvare9,,,15,421,0,956,1711,Wed Jun 14 20:01:18 +0000 2017,False
Tue Sep 26 02:07:07 +0000 2017,912498739905945600,912498739905945600,RT @aaguirre_g: Los sismos exhibieron y pusieron a los partidos políticos en su lugar. #CeroDineroALosPartidos #Sismo19S https://t.co/sVkS1…,,0,0,0,0,es,1074694231,1074694231,carmen acosta,carserna58,"metepec,edo de mex.","amo la naturaleza en gral.,me gusta leer,amo a mis(ya son 4)😜peludos q me hacen la vida mas feliz🐾🐾🐾🐾",49,276,4,3135,3499,Wed Jan 09 19:36:11 +0000 2013,False
Tue Sep 26 01:13:08 +0000 2017,912485154576142336,912485154576142336,Bien por @Vidanta por contribuir a la reconstrucción de México. #FuerzaMéxico #rse @CenacedAC https://t.co/uhCbohAiPW,,0,0,0,0,es,17882784,17882784,Expok,Expok,"México, D.F.",Responsabilidad Social. La entendemos y ayudamos a entender. La comunicamos y ayudamos a comunicar. #RSE,9518,462,788,1216,43533,Thu Dec 04 23:13:32 +0000 2008,False
Fri Sep 22 19:06:00 +0000 2017,911305598846693377,911305598846693377,#FuerzaMexico #HoyTengoFe #RoboComoGraco #ApagaTelevisa #BuenViernes #InfoReal https://t.co/FgGEGJ6054,,0,0,0,0,und,232449071,232449071,Charlie 🐧👑🦄,CharlieBoyas,Miguel Hidalgo,Pretty.Odd. Here's To The Fools Who Dream. 🐰👑🐧❣️. I Was Born A Unicorn 🦄🌈💙. #Enamoradísimo 👬👨‍❤️‍👨👨‍❤️‍💋‍👨,893,346,20,59313,56168,Fri Dec 31 05:04:31 +0000 2010,False
Fri Sep 29 16:20:12 +0000 2017,913800588986642432,913800588986642432,"RT @elconsejomx: 🔴 Solicitamos apoyo para encontrar a sus dueños, fueron encontrados después del #Sismo19S, están en nuestro módulo… ",,0,0,0,0,es,175213964,175213964,Anne Nin,lilibely,México,Me gusta la música; los animales; la fotografía en blanco y negro y muchas cosas más.,470,1050,0,3325,2601,Fri Aug 06 00:27:59 +0000 2010,False
Wed Sep 20 12:19:01 +0000 2017,910478402427043840,910478402427043840,RT @TimeOutMexico: En Álvaro Obregón solicitan voluntarios para relevos de brigada médica: armar botiquines y separar medicinas #AyudaCDMX,,0,0,0,0,es,31333950,31333950,martha,ClickaMar,Mexico,"...Your heart is free, have the courage to follow it. ... ツ ♡♡♡♡",56,559,0,822,3043,Wed Apr 15 04:01:26 +0000 2009,False
Sat Sep 23 03:16:36 +0000 2017,911429062395965440,911429062395965440,"RT @SCT_mx: #FuerzaMéxico | Listo y en operación albergue en la Iglesia de Los Pescadores, en Juchitan, Oaxaca, donde está al c… ",,0,0,0,0,es,2768183323,2768183323,mariano,SocialNetwoks,,ok,188,140,11,3656,4494,Mon Aug 25 22:19:28 +0000 2014,False
Sun Sep 24 22:13:29 +0000 2017,912077556307939328,912077556307939328,RT @LasAguilasCDMX: #AyudaCDMX #Verificado19S https://t.co/7cLmETtJ08,,0,0,0,0,und,248037770,248037770,Tete85,esther85sea,En el DF de mis amores,,412,728,3,2312,9065,Sun Feb 06 03:38:06 +0000 2011,False
Sat Sep 23 06:52:10 +0000 2017,911483311503032322,911483311503032322,RT @aurelionuno: La @SEP_mx estableció los siguientes 8 pasos para un regreso a clases seguro y ordenado tras el #Sismo: https://t.co/txrJV…,,0,0,0,0,es,447466448,447466448,Gabriela Cervera,gcerveravalee,"México, D. F. ","Simplemente yo. Docente en la  ENP de  la gloriosa UNAM, lectora compulsiva, amante de la música y fanática de los PUMAS",3137,1112,65,29797,66591,Mon Dec 26 22:53:54 +0000 2011,False
Tue Sep 19 20:55:00 +0000 2017,910245865985597441,910245865985597441,RT @solotigres: Hoy tenemos que estar más unidos que nunca. #FuerzaMéxico🇲🇽 https://t.co/L7D1OgIOMq,,0,0,0,0,es,1158055945,1158055945,Marily,Marilyhdz_,"Monterrey, Nuevo León",💖,540,551,2,4017,20785,Thu Feb 07 19:24:01 +0000 2013,False
Mon Sep 25 05:00:44 +0000 2017,912180044113563649,912180044113563649,"RT @GabyElizalde: México trabajando, ayudando y unido #FuerzaMéxico #UnidosPodemosMas #UnidosNadaNosDetiene 👊🏻🇲🇽 https://t.co/1jY8xSGW3N",,0,0,0,0,es,798807271,798807271,🅰️LBERT🌎HD☄️,CokitoRubio,Krampus,Sonríe 😎si no tienes nada no tienes nada que perder #arriésgate📱💰🌎Hecho en 🇲🇽 pero con el corazón en 🇨🇴,2121,5005,62,37180,45149,Sun Sep 02 18:31:24 +0000 2012,False
Sun Sep 24 07:11:14 +0000 2017,911850497669074944,911850497669074944,"RT @PresidenciaMX: México es extraordinario porque en días difíciles, los mexicanos han sabido ser héroes.
#FuerzaMéxico https://t.co/7Citq…",,0,0,0,0,es,1121065074,1121065074,Dora Leticia Nolasco,minolaglez,,,35,150,0,672,4837,Sat Jan 26 05:50:46 +0000 2013,False
Sun Sep 24 13:39:20 +0000 2017,911948166223863811,911948166223863811,RT @HumOliva: #perrosrescatistas #FuerzaMexico #Sismo #Frida  #FridaRescatista #Sismomexico2017 #MarinaChan  Los Avengers Caninos… ,,0,0,0,0,es,42774838,42774838,Dendrita,Dendrita_,"México, D.F.",Seduciendo a la vida y provocando incendios. ¡Ah! y todavía uso Twitter,182,212,13,671,7041,Wed May 27 01:00:07 +0000 2009,False
Tue Sep 19 18:18:26 +0000 2017,910206464723226625,910206464723226625,RT @ConCarlosAndres: #19S Nuestros pasos no tienen descanso cuando se trata de rescatar a Trujillo. El Dividive #Miranda… ,,0,0,0,0,es,81695198,81695198,DULCE SALINAS,DULSALINAS,"Valera, Trujillo","Directora Regional de Redes Populares de Voluntad Popular en el Edo. Trujillo.
Construyendo #LaMejorVenezuela
#LeopoldoSentimientoNacional",1602,1212,6,102,12848,Sun Oct 11 22:02:22 +0000 2009,False
Mon Sep 25 20:37:30 +0000 2017,912415789159817216,912415789159817216,"RT @FenafuthOrg: #Hoymásquenunca #FuerzaMéxico solidaridad para nuestros hermanos mexicanos, ayer ustedes dijeron aquí estamos; hoy… ",,0,0,0,0,es,252647688,252647688,RuBEn,saquesewey,,"#CartelDeLaTanda.     #CPF®    Comarca Lagunera.

@realmadrid #SiempreChivas",2246,472,29,374,62803,Tue Feb 15 16:34:23 +0000 2011,False
Tue Sep 19 18:24:33 +0000 2017,910208004032794626,910208004032794626,"RT @Memi8484: #noesposibleque
EN #Chile SE PERMITA ENGAÑO A LA 
POBLACIÓN CON ANUNCIOS FALSOS
DE #Terremoto #Sismo #Temblor 
POR… ",,0,0,0,0,es,3472699169,3472699169,Zapateando elHigado,chiqueterete,,"FESTA dlos 80 yafue los nuevos treinteañeros BAILAN CONel chequetere extrajovenes, MiguelBarriga los 90 ADRENALINAMAME Robotech, Entiendes ke dar tiene sentido",982,2486,4,9006,12350,Fri Aug 28 19:37:58 +0000 2015,False
Sat Sep 30 03:58:14 +0000 2017,913976254826651648,913976254826651648,"RT @Prospera_MX: #FamiliasPROSPERA de Ixtaltepec, Oaxaca, afectadas por el #Sismo, reciben despensas gracias a PROSPERA Jalisco… ",,0,0,0,0,es,902639431571693568,902639431571693568,Ernesto Mora,Ernesto080359,,,1,1,0,0,19,Tue Aug 29 21:09:45 +0000 2017,False
Fri Sep 29 07:24:25 +0000 2017,913665754674765824,913665754674765824,RT @Milenio: 📸 #Fotogalería | Los héroes anónimos del #19S #Sismo https://t.co/aBlQ4b3uNm https://t.co/ivmlFMjf1I,,0,0,0,0,es,448274075,448274075,Alejandro Lopez,Alejandro903017,Mexico,,60,17,10,3619,5542,Tue Dec 27 20:30:34 +0000 2011,False
Sat Sep 30 00:00:22 +0000 2017,913916393715793920,913916393715793920,Lo que no dijeron fue que se daño por el #Sismo del 85... a que las autoridades de #México https://t.co/el6UUihj7z,,0,0,0,0,es,146603509,146603509,javier,javogr,Twitgard,Lov is Lov,1489,1051,10,755,4644,Fri May 21 21:47:34 +0000 2010,False
Tue Sep 19 19:18:04 +0000 2017,910221471909367811,910221471909367811,RT @PacoVillagrana: 7.1 earthquake footage from tourist attraction #Xochimilco in #MexicoCity #CDMX  #Sismo #Terremoto #Temblor https://t.c…,,0,0,0,0,en,579545378,579545378,Alberto,dancruzleal7,"Querétaro, México","jft 14 tahat, arquitectura uaq",310,189,1,1683,6584,Mon May 14 04:33:25 +0000 2012,False
Wed Sep 20 09:02:17 +0000 2017,910428892850245632,910428892850245632,"RT @berfrois: Diego Rivera, The Family, 1934 #FuerzaMexico https://t.co/8mIsN5iQoz",,0,0,0,0,en,380978431,380978431,Russell Bennetts,RussellBennetts,Camden,"Editor of @Berfrois and #PoetsforCorbyn. Co-founder of @QueenMobs. Writing in @guardianreview, @M_Star_Online, @PLOS. Appeared on @BBCRadio4, 
@AJEnglish.",8378,99,161,16718,23091,Tue Sep 27 15:05:22 +0000 2011,False
Mon Sep 25 20:43:03 +0000 2017,912417185888444416,912417185888444416,#FuerzaMexico,,0,0,0,0,und,912415276003667968,912415276003667968,Santiago,Santiag94343231,,,0,21,0,0,1,Mon Sep 25 20:35:28 +0000 2017,False
Sun Sep 24 20:26:49 +0000 2017,912050712774938625,912050712774938625,"#FuerzaMexico ❤🇲🇽❤ ✊ 

👉🏻https://t.co/fiN9zKH5bk https://t.co/5Oi5jx7aod",,0,0,0,0,und,899479969952346117,899479969952346117,ElenSanz#Vive ♠,elenasanzvive_,@AlejandroSanz 🌹,"No toda distancia es ausencia, ni todo silencio es olvido♠/",270,133,1,1826,3794,Mon Aug 21 03:55:11 +0000 2017,False
Mon Sep 25 18:39:48 +0000 2017,912386168985128960,912386168985128960,"RT @tuiterosunidos_: 🚨URGE🚨
13:15

#AyudaCDMX en #ÁlvaroObregón

Continúa el rescate, pero no hay AGUA ni ELECTROLITOS. 📣RT📣",,0,0,0,0,es,126663112,126663112,Carlos Martínez Hdz.,SoyCaarlos,,Mx. 🇲🇽 Mkt,309,193,2,777,25827,Fri Mar 26 15:55:33 +0000 2010,False
Mon Sep 25 13:42:32 +0000 2017,912311359395831809,912311359395831809,RT @barbaraig: Creo que en momentos como estos... es cuando realmente conoces a las personas. #BuenosDias #FuerzaMexico 🇲🇽🙏🏻,,0,0,0,0,es,2296529888,2296529888,barbie bebé.,WeLoveBarbieIG,México.,"【Millones de sonrisas en el mundo, pero la tuya siempre será mi favorita.】||  @barbaraig O8.11.13💕|| @pamevoguel: O6.O5.16 💄|| #Islita #ByP #PVF 💜 ||",3535,683,25,9364,28986,Fri Jan 17 17:59:19 +0000 2014,False
Sun Sep 24 18:27:05 +0000 2017,912020580878176257,912020580878176257,RT @Chivas: ¡Y estamos de pie! 💪🇲🇽 #FuerzaMéxico https://t.co/XkHziTkYcm,,0,0,0,0,es,716755504421289984,716755504421289984,Alan Montemayor,leoineperlmann2,"Distrito Federal, Mexico",,4,57,0,29,68,Sun Apr 03 22:33:23 +0000 2016,False
Mon Sep 25 21:37:39 +0000 2017,912430926436732928,912430926436732928,"RT @PdPagina: En el epicentro del #Sismo  sólo murió una persona, era una catequista y estaba de guardia en el Santurario #S19… ",,0,0,0,0,es,3087410276,3087410276,PdP / Pie de Página,PdPagina,México,Periodismo/ Migración más allá de las vías/ Crónicas y reportajes sobre violaciones a #ddhh/ #Méxicoleaks #EnelCamino #PdP contacto@piedepagina.mx,4180,435,104,476,16264,Mon Mar 16 00:49:23 +0000 2015,False
Fri Sep 29 15:55:23 +0000 2017,913794343638585344,913794343638585344,"RT @elconsejomx: 🔴 Solicitamos apoyo para encontrar a sus dueños, fueron encontrados después del #Sismo19S, están en nuestro módulo… ",,0,0,0,0,es,337450707,337450707,Tiko Sanchéz,kbbl_14,Irapuato,"Buena onda,y a todo dar!! y orgullosamente Chiva de Corazon!! Y Bianconeri por convicción.",75,305,2,1049,1287,Mon Jul 18 01:52:31 +0000 2011,False
Wed Sep 27 19:29:12 +0000 2017,913123376650231808,913123376650231808,@VINTEMX se sumó al fideicomiso #FuerzaMéxico para la reconstrucción de 50 viviendas 🇲🇽 @Gustavo_Arballo… https://t.co/Rp8OabtzJJ,,0,0,0,0,es,1671538201,1671538201,Inmobiliaria Vinte,VINTEMX,México,Una vida como debería ser la vida,1770,495,18,665,5938,Wed Aug 14 21:46:52 +0000 2013,False
Fri Sep 22 05:23:06 +0000 2017,911098509264175104,911098509264175104,"RT @Gearbestes: #PrayForMexico
#AyudaCiudadana 
#MéxicoUnido 
#FuerzaMexico❤️ https://t.co/Jhh3Ulgh1J",,0,0,0,0,und,171345576,171345576,Jacobo,Jacgatsby,México,"Una parte de mentiras, una parte de corazón, una parte de verdad y una parte de basura.",235,508,8,8611,9493,Tue Jul 27 03:56:42 +0000 2010,False
Mon Sep 25 13:31:00 +0000 2017,912308456950046721,912308456950046721,"@EduardoZrate11 gracias, de corazón.

#HeroesSinCapa #AyudaCiudadana #FuerzaMexico #SismoCDMX",,0,0,0,0,es,227447557,227447557,Juan F. Herrero,juanfherrero,,"Follow & Retweet ≠ Endorsement / MBA Intl Buss, BA Mktg / Entrepreneur / Real Estate Advisory Services / Traveler / Learner / Made in Mexico / #TheResistance",409,970,29,26,398,Thu Dec 16 21:36:23 +0000 2010,False
Thu Sep 28 18:20:46 +0000 2017,913468542703546369,913468542703546369,Presentacion de #TecnoAyuda19s #TIC p/salvar vidas #prototipos #innovacionTIC  #Sismo19S @civismodigmx… https://t.co/MfrJB1d89f,,0,0,0,0,es,744946770640150533,744946770640150533,Civismo Digital MX,civismodigmx,,Somos un equipo de expertos en diversas áreas de conocimiento de Tecnologías de la Información #OpenGov #eGob #Ciberseguridad #Privacidad #Netica #Mujeres&TIC,171,57,10,71,332,Mon Jun 20 17:35:25 +0000 2016,False
Thu Sep 28 18:07:08 +0000 2017,913465111750238208,913465111750238208,Información de Suma Importancia! #Emergencia #Sismo https://t.co/u3eFyHRz19,,0,0,0,0,es,135675032,135675032,Miguel Rodarte,mikyroda,Actor,instagram: @rodartepop,72005,2446,245,4008,12682,Thu Apr 22 00:08:20 +0000 2010,True
Fri Sep 22 18:43:07 +0000 2017,911299840079998976,911299840079998976,RT @MichelPesquera: Si ven perritos perdidos ayudenlos también #FuerzaMéxico https://t.co/sYwRXrxqbr,,0,0,0,0,es,307106191,307106191,Somos Así ♡,TodoDeMujer,Latinoamérica,Ser bella es cuestión de actitud y no de maquillaje.♥ Síguenos te gustaran nuestras frases ♥ Contacto: publicidad@publicidad140.com,1234509,43,976,146,42769,Sun May 29 01:38:55 +0000 2011,False
Fri Sep 22 05:03:11 +0000 2017,911093497100247041,911093497100247041,"RT @zeuszap99: Vamos a encontrar a sus familias.❤️
#Sismomexico2017 
#fuerzamexico #mexicoestadepie #TerremotoEnMexico #AyudaMexico https:/…",,0,0,0,0,es,217158852,217158852,Ricardo Torres,djricto,torreon coahuila mexico,me inicie por el gusto de la musica mezclada en 1984 d.j. y Peluquero con 28 años de experiencia.,529,2085,1,1280,1229,Thu Nov 18 19:02:49 +0000 2010,False
Wed Sep 20 02:44:01 +0000 2017,910333698922467328,910333698922467328,RT @LutteoSL: No se olviden de ellos por favor 😢 #PrayForMexico  https://t.co/MU3LygMIlW,,0,0,0,0,es,113698740,113698740,Diana Servin,DianaCogliolo,Paraguay,"Whatever people say i am, that's what i'm not",892,593,2,1007,13609,Fri Feb 12 18:34:26 +0000 2010,False
Thu Sep 28 00:16:19 +0000 2017,913195631920939008,913195631920939008,RT @alitomorenoc: 21 valerosos rescatistas integraron la #BrigadaCampeche junto a 5 extraordinarios caninos. #FuerzaMéxico https://t.co/UUD…,,0,0,0,0,es,709131012,709131012,yuls,Yulscalderon,instagram BARBCALDERON,Snapchat yulscalderon 📍Campeche,499,1110,9,4483,7704,Sat Jul 21 15:18:07 +0000 2012,False
Wed Sep 20 02:17:00 +0000 2017,910326899943133186,910326899943133186,"RT @CarlRamirezA: Oremos mucho por 🇲🇽

#PrayForMexico
#FuerzaMexico 
#terremotodel85 
#TenemosSismo 
@MujerCatolic @HombreCatolic… ",,0,0,0,0,es,820671793,820671793,claudia gaspar,gasvel20,,,125,623,1,19255,12849,Thu Sep 13 01:23:17 +0000 2012,False
Fri Sep 29 23:48:55 +0000 2017,913913512216293378,913913512216293378,"@ELOCCIDENTAL Todos los #mexicanos que han aportado para nuestros hermanos damnificados, lo han hecho sin andar vociferándolo #FuerzaMexico",,0,0,0,0,es,142059965,142059965,♔ANGIENGELWURZ ﻥ,ANGIENGELWURZ,(✿◠‿◠) @₪G!£ ✿ RUA'H  ☜❤☞,Ven ♥ Espiritu Santo de Dios ♥ Ruah ♥ Aliento divino ♥ Dulce huésped del alma ♥ Aletea en mí ♥ Vive en mí ♥ Habita en mí ♥ Guíame ♥ ANGIE ﻥ,138,483,5,1895,2531,Sun May 09 20:53:59 +0000 2010,False
Tue Sep 26 03:01:33 +0000 2017,912512438532284416,912512438532284416,RT @CosmonautaDF: dicen por ahí… #19S #sismomexico2017 https://t.co/MEc4nkFKdE,,0,0,0,0,es,849113709289123840,849113709289123840,Gadian,GADIAN84,En algun lugar de CDMX...,,276,59,0,16701,1559,Tue Apr 04 04:17:38 +0000 2017,False
Thu Sep 21 03:21:00 +0000 2017,910705393965211648,910705393965211648,"RT @HistoriaEnFotos: La foto que dice más que mil palabras. 

#AyudaCDMX https://t.co/l6EzCcGaGA",,0,0,0,0,es,1029896568,1029896568,Fabián Pat,FabianPVazquez,Mérida,Pasión inútil.,222,150,1,24,3547,Sun Dec 23 05:16:52 +0000 2012,False
Tue Sep 26 00:57:16 +0000 2017,912481161607286785,912481161607286785,"Chapala, our new home in Jalisco Mexico.  #AskWTR @DavidnDana #Chapala #Mexico #AskWTR @DavidnDana https://t.co/hZYlrPOuAF",,0,0,0,0,es,39485323,39485323,Dana Lee Hagstrom,danahags,"Jalisco, México-retired Iowan",Work from Home+Healthcare Tech+ Skincare+Writer+Musician+Dog lover+ Fitness advocate+Christ Follower+ Dedicated to helping make your dreams come true,2489,1672,88,2338,12800,Tue May 12 12:11:19 +0000 2009,False
Wed Sep 20 00:38:01 +0000 2017,910301990000918533,910301990000918533,#FuerzaMexico  que Dios les otorgue tranquilidad en este momento más doloroso para uds,,0,0,0,0,es,892571531649454080,892571531649454080,René Jherson Félix,ReneJherson,"Tacna, Peru",mi familia futbol trabajo,4,39,0,6,14,Wed Aug 02 02:23:31 +0000 2017,False
Mon Sep 25 00:08:06 +0000 2017,912106400540741632,912106400540741632,"RT @viole0204: #mexicotequiero
Asi la *gloriosa* MARINA
sin ensuciarse las manos
#FuerzaMexico 
@gurrutiar https://t.co/hfVx0KyFuM",,0,0,0,0,es,777840500778803200,777840500778803200,Gustavo Merino,merinogus13,,alguien que esta hasta la pinche madre de tanta puta corrupción de mierda en todos los niveles,291,2338,9,42,27829,Mon Sep 19 12:03:21 +0000 2016,False
Mon Sep 25 21:09:12 +0000 2017,912423766734467072,912423766734467072,RT @monerorictus: “Gracias” Cartón de hoy en @ElFinanciero_Mx #FuerzaMexico #19S https://t.co/COMznWi1m4,,0,0,0,0,es,2258192834,2258192834,blanca segura,blancasegmb,,,16,91,1,6174,592,Sun Dec 22 22:35:27 +0000 2013,False
Tue Sep 26 11:07:50 +0000 2017,912634815735910400,912634815735910400,"RT @MonitorSismico: #Sismo M 4.1 12 km al NORESTE de S BLAS ATEMPA, OAX 26-09-2017 07:40 UTC https://t.co/WpawRPB3og #Mexico #SSN https://t…",,0,0,0,0,es,743343048,743343048,SaSa,sandrym_1980,,Empresaria,73,187,7,969,7139,Tue Aug 07 17:26:44 +0000 2012,False
Tue Sep 26 13:40:15 +0000 2017,912673172654133249,912673172654133249,RT @RadioZapote: #Solicita #Ingenierosciviles #Solidaridad en #Ecatzingo #AyudaMexico https://t.co/y8SEwlNb2n,,0,0,0,0,und,740281971838832640,740281971838832640,Anahny Ruth Soto,RuthAnahny,,,12,86,2,26,386,Tue Jun 07 20:39:10 +0000 2016,False
Fri Sep 22 19:17:10 +0000 2017,911308409051508736,911308409051508736,A quienes deseen donar para #Morelos. Esta chica es de confianza. Informes por acá también. #FuerzaMéxico https://t.co/Yl2hNK9V1Y,,0,0,0,0,es,20462193,20462193,México 🇲🇽,dasderf_,Ciudad de México ❤,Soñar es vivir. Le pido deseos a la luna. Schilmmbesserung. 我慢. A veces saco lo lingüista. Pulchrum est in amore mori. FFyL.,534,635,44,1456,123097,Mon Feb 09 20:07:17 +0000 2009,False
Sun Sep 24 03:27:22 +0000 2017,911794159752761344,911794159752761344,RT @RayadasOficial: ¡Unión y solidaridad por #México! 🇲🇽 El apoyo por #FuerzaMéxico se hizo presente en el Estadio BBVA Bancomer 👇… ,,0,0,0,0,es,167093711,167093711,deivid_albiazul,deivid_albiazul,en mi espacio,"'Te invito al lado obscuro, para crear nuestra propia luz'
Te deseo buena luz.",272,540,0,13325,24580,Thu Jul 15 18:57:31 +0000 2010,False
Sun Sep 24 16:53:03 +0000 2017,911996916606603265,911996916606603265,RT @vayes72: Para todos los rescatistas de 4 patas ... Ánimo !! 🐶🐶 Un abrazo de Wiwi regio. #FuerzaMexico #FridaRescatista… ,,0,0,0,0,es,2691127333,2691127333,Verónica Ayala,vayes72,"Monterrey, Nuevo León","Orgullosamente Regia 🌺. Licenciada Enfermera Intensivista. Tigre 🐯 de nacimiento  y de corazón.💛💙 Agradecida con Dios. Mi familia, mi más grande amor. ❤",132,170,1,6033,1001,Tue Jul 29 21:34:22 +0000 2014,False
Wed Sep 27 03:44:07 +0000 2017,912885538646036480,912885538646036480,"RT @PresidenciaMX: Mensaje a la Nación del Presidente @EPN.
https://t.co/9FyAerjpxQ
#FuerzaMéxico https://t.co/x9R0IARft8",,0,0,0,0,es,2538318092,2538318092,Sandra P. Rodríguez,SpaolaMx,H. Puebla de Zaragoza,"POBLANA, Lic. En Contaduria y Finanzas, egresada de la UDLAP, mamá de tres, Delegada del ISSSTE en el Estado de Puebla.",1321,993,10,9508,7256,Sat May 31 22:45:36 +0000 2014,False
Wed Sep 20 02:29:00 +0000 2017,910329919850401792,910329919850401792,"RT @osmar_islas: México, qué grande eres. México, qué orgulloso estoy de ti.
Caray México, perdóname si te ofendí. Te Amo
#Sismo… ",,0,0,0,0,es,904807525,904807525,Mariana Díaz,marianadays2,,"18🌸

Ciencias de la Comunicación, Handball, cremasa (U)",629,576,5,2446,26008,Thu Oct 25 22:32:31 +0000 2012,False
Sun Sep 24 14:15:08 +0000 2017,911957175572074497,911957175572074497,Yo solo le pido a Diosito que me cuide a mi familia que vive en Oaxaca😭🙏🏼 #FuerzaMéxico,,0,0,0,0,es,844419421225521153,844419421225521153,tainá♡,taiherol,"Tamaulipas, México",ANA TAINÁ HDZ // belieber para toda la vida💗// ig:aherol⭐️ // MBS,56,126,1,3148,2352,Wed Mar 22 05:24:13 +0000 2017,False
Fri Sep 22 03:26:10 +0000 2017,911069082048389121,911069082048389121,"Ojo las labores de búsqueda continúan, no crean audios y #FakeNews👇👀 #FuerzaMéxico ❤️🇲🇽 https://t.co/rK9umEH6hF",,0,0,0,0,es,43712742,43712742,cunt,SoyRobbbin,snapchat / soyrobbbin,✨✨Kiss my face and suck my dick✨✨,1733,515,24,22921,41010,Sun May 31 16:37:16 +0000 2009,False
Wed Sep 27 16:54:25 +0000 2017,913084424148914176,913084424148914176,"RT @senadomexicano: ""#FuerzaMéxico, hacia la reconstrucción"", columna de la senadora @yoladelatorre en @elsolde_mexico.… ",,0,0,0,0,es,152856606,152856606,Leslie Morales,lessmor,Torreon,Haz con lo que tengas tu propio imperio.,190,248,4,13494,3434,Mon Jun 07 02:05:13 +0000 2010,False
Tue Sep 26 23:08:08 +0000 2017,912816085174386688,912816085174386688,"Ayuda legal? #19s #MexicoUnido
#FuerzaMexico #MexicoEstaDePie https://t.co/wRoLpk3n8b",,0,0,0,0,es,911550938376282112,911550938376282112,Grandeza Mexicana,Grandeza_mex,México,"Reconociendo el valor, iniciativa, solidaridad, servicio, unión y el amor por lo demás expresados en acciones! #MexicoUnido #FuerzaMexico #MexicoEstaDePie",6,57,0,23,42,Sat Sep 23 11:20:54 +0000 2017,False
Wed Sep 20 03:24:00 +0000 2017,910343761057714179,910343761057714179,RT @LaComadree: Ayudemos a que Diego llegue a su casa. Por favor compartan o den RT. #FuerzaMexico https://t.co/Q4fS52TfkY,,0,0,0,0,es,797592895675125760,797592895675125760,Sandra Pinal,SandraPiinal,,☂️,64,524,1,34,437,Sun Nov 13 00:12:19 +0000 2016,False
